-174481167, 167971153, 72456797
-176111909, 173162304, 73628874
-177776028, 174256110, 74585996
-179441618, 174466376, 75221400
-181100566, 175895944, 75853380
-182761858, 175753488, 73597690
-184399779, 174752468, 74078963
-186021912, 176173620, 72662964
-187636486, 176589105, 73795900
-189248871, 178920284, 75248710
-190874158, 183496170, 78494193
-192536547, 184460112, 77971712
-194192384, 184173780, 77009812
-195831016, 186949350, 78874320
-197487083, 192209703, 78674304
-199167496, 194416648, 78622956
-200851985, 196784151, 77256804
-202535392, 196621650, 79072786
-204215702, 197451073, 78575405
-205888792, 197884240, 79910064
-207560616, 202112694, 79766813
-209249203, 204952594, 84040090
-210965569, 209097790, 88129980
-212717007, 209580384, 88232320
-214461527, 212159438, 87313564
-216207945, 213817766, 89068176
-217962430, 215618628, 89496367
-219719851, 217317440, 91038304
-221484506, 221414445, 93941325
-223277268, 223124544, 94612188
-225073218, 225317834, 95588111
-226876629, 224453680, 95463372
-228663948, 225448245, 97187142
-230454699, 215043704, 100226180
-229595021, 210620850, 100626834
-228754145, 209952964, 94866424
-227882851, 206951483, 96949436
-227029302, 204971634, 103565124
-226206631, 205266306, 102476215
-225367754, 205672960, 101180988
-224511031, 201967842, 94662303
-222841374, 201854638, 96580876
-221973054, 199822378, 98060646
-221114058, 195437424, 95126696
-219461562, 196886890, 97169763
-218601323, 197925728, 97421016
-217725423, 200359773, 97091360
-216009642, 194866888, 91187320
-214344483, 193968560, 89805699
-212680996, 192590550, 91422624
-211009675, 188745899, 88356710
-209366938, 183406040, 85051044
-207764242, 179959017, 82674691
-206185204, 181832926, 85843248
-204569759, 179821895, 85585269
-202959109, 181698480, 88944910
-201310597, 182623584, 91987468
-199631817, 181148406, 90590556
-197958797, 180859572, 93104050
-197086255, 178970120, 91406112
-195406993, 175316808, 87268788
-193761277, 176282718, 91858152
-195445140, 177047775, 93757810
-197131895, 179663960, 95712120
-198834999, 184424052, 100074832
-200579979, 186669224, 95352480
-202309127, 186459416, 94541601
-204022310, 186267744, 92672168
-205715285, 185802565, 96560792
-207411106, 189574868, 96109884
-209120290, 191356515, 97489515
-210836884, 193443400, 98154760
-212559844, 196223762, 99727230
-214297572, 196251900, 99859564
-216025496, 201309727, 102097693
-217785860, 207026888, 102415680
-219574611, 210667842, 102506458
-221376863, 214833234, 105748676
-223208862, 219285785, 109228014
-225073107, 221081328, 113301888
-226954647, 222169915, 113461705
-228832851, 223325416, 115214838
-230714656, 224647761, 114912057
-232592766, 232149760, 117534888
-234517633, 234338559, 119601672
-236453480, 235644714, 119680250
-238386798, 235073547, 118880628
-240302595, 242650956, 123334344
-242271596, 250529070, 128778265
-244298959, 254346196, 129248662
-246340018, 260125212, 128930295
-248403263, 260264424, 125897216
-250444242, 268291556, 130300028
-252538770, 262562450, 130595730
-254589440, 262356579, 133143353
-256637756, 271379192, 136156020
-258739219, 275602494, 137272950
-260858247, 279401544, 135352868
-262980617, 283639825, 139010491
-265129973, 296228416, 148982592
-267377417, 297933480, 149362215
-269624288, 296375874, 147385812
-271843403, 300756158, 149493834
-274083507, 304511940, 150370512
-276336324, 313209459, 152489106
-278633637, 320483618, 155470590
-280970353, 320517180, 153984368
-283290021, 325953056, 154907264
-285631017, 334359750, 154078197
-288002756, 343644114, 159302230
-290431700, 341369809, 155306800
-292821959, 324886936, 146810472
-295082003, 312554214, 138861485
-296234424, 299112060, 128646360
-294194040, 310944312, 141685225
