168812, 90320540, 26956875, 0
202691, 79638309, 37734200, 0
109050, 68744830, 49033800, 0
28554, 58012576, 59930200, 0
28554, 60072797, 59213275, 0
154193, 48176976, 69769868, 0
151741, 34699932, 78917762, 0
22621155, 22363968, 67108902, 0
44024958, 12180831, 56101227, 0
66350271, 924783, 42547896, 0
78163674, 0, 31850630, 0
89080542, 0, 19918496, 0
99836122, 0, 9582244, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
109250541, 0, 0, 0
98565867, 10684674, 0, 0
109155193, 0, 0, 0
98379835, 10775358, 0, 0
87788859, 21181952, 0, 0
98242027, 10453168, 0, 0
87652426, 21179202, 0, 0
77121180, 31593738, 0, 0
66408841, 42849356, 0, 0
55704719, 53520610, 0, 0
45070733, 63803916, 0, 0
34463323, 74251870, 0, 0
14556101, 87136590, 0, 9891522
329950, 97621818, 0, 13074400
9972892, 98820260, 0, 3214314
911908, 107725032, 0, 3260030
911908, 107218708, 0, 3265744
911908, 108228681, 0, 3308602
911908, 111346768, 0, 3352886
911908, 111751870, 0, 3328600
911908, 112783243, 0, 3385746
911908, 112319505, 0, 3335744
911908, 112780568, 0, 3354316
911908, 112050293, 0, 3328600
911908, 111450665, 0, 3357174
911908, 113145652, 0, 3300030
4146224, 111197503, 0, 0
73192, 113026638, 0, 0
73192, 111553113, 0, 0
73192, 112766787, 0, 0
1369874, 100386200, 0, 9745800
2272735, 88445975, 0, 20057328
242623, 75206508, 11004000, 21218054
254700, 65099411, 21719906, 22165208
165338, 54521600, 32769264, 22285926
131858, 43639425, 43742255, 22490208
44639, 32645134, 55761408, 22629490
143055, 21905890, 65729322, 22165208
39671, 11600112, 78736680, 22518067
124696, 962890, 92088705, 22341631
41715, 0, 92049800, 22276631
41715, 0, 93392692, 22564490
41715, 0, 95352112, 22480913
41715, 0, 93584340, 22555195
41715, 0, 92090932, 22490208
41715, 0, 88761500, 22601631
41715, 0, 87130684, 22694503
41715, 0, 87788344, 22713067
41715, 0, 87212948, 22685221
41715, 0, 87610256, 22778067
41715, 0, 91049524, 22945832
41715, 0, 93145900, 23020387
41715, 0, 92611636, 23020387
41715, 0, 93050076, 24036272
41715, 0, 91200492, 24343826
41715, 0, 92652768, 23877828
41715, 0, 92227888, 23924420
41715, 0, 92913120, 23989667
41715, 0, 94200868, 24092185
41715, 0, 91775888, 24185395
41715, 0, 91090656, 24082877
41715, 0, 91748316, 24045593
41715, 0, 92967812, 23952370
41715, 0, 93694176, 24082877
41715, 0, 97941620, 23868507
41715, 0, 95955080, 23868507
41715, 0, 99750524, 23700742
41715, 0, 99366776, 23859186
41715, 0, 99339204, 24148111
41715, 0, 99517292, 24166740
41715, 0, 101668812, 24213345
41715, 0, 101627680, 24539541
41715, 0, 101531856, 25024194
41715, 0, 101243932, 24968268
41715, 0, 101079404, 25033515
41715, 0, 103121088, 25331735
41715, 0, 102285340, 25070786
41715, 0, 100024436, 24847108
41715, 0, 103792308, 25117391
41715, 0, 106341136, 25350390
41715, 0, 104696760, 25574068
41715, 0, 105518948, 25536784
41715, 0, 105477816, 25490192
41715, 0, 102572812, 25499500
41715, 0, 101504284, 25508821
41715, 0, 103285616, 26040066
41715, 0, 102531680, 26021424
41715, 0, 101695932, 25974845
41715, 0, 102257768, 25835030
41715, 0, 101134096, 25807067
848715, 0, 87686050, 37513695
164283, 0, 90801312, 38439964
164283, 0, 90511568, 38644290
164283, 0, 90970064, 38753274
767286, 0, 76794223, 50973200
1151444, 0, 64390335, 63384553
90272, 1061172, 68243535, 62873394
90272, 1144883, 69072885, 63184541
90272, 1197461, 70377615, 63229026
90272, 1178856, 70023360, 62851167
90272, 1211957, 70567710, 62917848
90272, 1208221, 71008320, 63006756
90272, 1183563, 69470460, 62984529
90272, 1186975, 69479010, 63406780
90272, 1186527, 70049295, 63806835
90272, 1164385, 68390310, 64029074
90272, 1170388, 68234985, 63940197
90272, 1175095, 67638765, 63851258
90272, 1187922, 68865690, 64095755
90272, 1177013, 69556815, 64340221
90272, 1183065, 71232900, 64406902
90272, 1177162, 72001830, 65029196
90272, 1179454, 71811735, 64984742
90272, 1198084, 72874500, 65229177
90272, 1218682, 73435950, 65184599
90272, 1225232, 72615150, 64939327
90272, 1235120, 73962915, 65719783
90272, 1242318, 74170110, 65563729
90272, 1233003, 74705910, 66656448
90272, 1269367, 76546155, 66723377
90272, 1265282, 78023595, 66723377
90272, 1257785, 79163880, 66366567
90272, 1207349, 77358405, 65742134
90272, 1219180, 79319490, 65541440
90272, 1207100, 79310655, 65942828
90272, 1207499, 79189815, 65474511
180467, 0, 80003581, 64939327
180467, 0, 79828158, 65407613
180467, 0, 79959653, 64961585
12693257, 0, 78698168, 52136625
12480623, 0, 88918798, 39432467
173231, 0, 102472416, 40184221
173231, 0, 103041554, 40375570
1571333, 0, 85910454, 52927925
221598, 0, 90162298, 53143750
221598, 0, 89655954, 54078925
221598, 0, 88815610, 54294725
1570575, 0, 72287505, 66656448
2493136, 0, 59130866, 79823874
3637370, 0, 43937082, 93077628
4518992, 0, 29151264, 105677467
5430664, 0, 15200102, 117272265
6076202, 0, 1482540, 131601522
1080248, 0, 0, 138211840
1080248, 0, 0, 138027712
1080248, 0, 0, 137475264
1080248, 0, 0, 137475264
1080248, 0, 0, 137244992
13873586, 0, 0, 123668934
624801, 13248785, 0, 124879046
63565, 13301387, 561236, 125004094
63565, 13409880, 588094, 123752454
63565, 13690974, 580818, 128091724
63565, 13835635, 573664, 130219628
63565, 13815912, 588700, 130010944
63565, 13624127, 575666, 129760616
63565, 13365220, 540016, 129343364
63565, 13417822, 536560, 129802376
589757, 13173721, 0, 128175070
589757, 13124672, 0, 128258590
589757, 13673165, 0, 129718914
589757, 13372348, 0, 127048652
589757, 13584681, 0, 127674414
589757, 13492347, 0, 127382384
589757, 13543035, 0, 127173758
589757, 13739748, 0, 128759246
589757, 13198647, 0, 127507548
26812285, 0, 0, 112933028
39592681, 0, 0, 97983036
52329913, 0, 0, 84914880
65006719, 0, 0, 71835234
77636041, 0, 0, 58936836
90144517, 0, 0, 45864412
102635725, 0, 0, 33309888
115200559, 0, 0, 20941390
127934311, 0, 0, 8489168
136440803, 0, 0, 0
136440803, 0, 0, 0
136440803, 0, 0, 0
122920703, 0, 13520100, 0
109353603, 0, 27134200, 0
95853203, 0, 40501200, 0
82437703, 0, 53662000, 0
95922281, 0, 37400622, 0
109003169, 0, 24622848, 0
95807419, 0, 38531590, 0
109011982, 0, 24596735, 0
95666761, 0, 38203966, 0
82299761, 0, 52398640, 0
69004011, 0, 65415090, 0
55665811, 0, 78962144, 0
42332161, 0, 92268858, 0
28982944, 0, 107611035, 0
15584094, 0, 119249765, 0
2215571, 0, 134776538, 0
43379, 0, 136305048, 0
43379, 0, 136335168, 0
43379, 0, 138679006, 0
43379, 0, 139211628, 0
43379, 0, 142848618, 0
43379, 0, 142985162, 0
43379, 0, 142315996, 0
43379, 0, 145861622, 0
43379, 0, 145268258, 0
43379, 0, 141889798, 0
43379, 0, 142665890, 0
43379, 0, 141387296, 0
43379, 0, 142513784, 0
43379, 0, 143806936, 0
43379, 0, 143457042, 0
43379, 0, 144081028, 0
43379, 0, 142513784, 0
43379, 0, 143426420, 0
43379, 0, 140900356, 0
43379, 0, 140291932, 0
1603094, 0, 123373305, 12391590
1559223, 1181247, 111419124, 24887124
1580497, 2355172, 96408576, 37486620
1709658, 3556743, 82760080, 49549032
1790997, 4698884, 68958792, 62131200
1532762, 6008475, 55980904, 75415032
56068, 7159362, 57827268, 74791296
56068, 7136202, 57660396, 74817288
56068, 7143072, 58965180, 75337020
56068, 7190742, 61123500, 75622896
56068, 7158318, 61791396, 78273576
56068, 7044294, 61717140, 77805864
56068, 7008726, 61513140, 79001244
17245, 0, 69081321, 79546968
17245, 0, 69088358, 80482500
17245, 0, 69370519, 79417044
17245, 0, 71510448, 79806852
17245, 0, 72294960, 79910820
17245, 0, 73547319, 79988796
17245, 0, 73863984, 79469028
17245, 0, 74827372, 80274636
17245, 0, 75253905, 80482500
17245, 0, 73987699, 80560728
17245, 0, 73863984, 81003960
17245, 0, 75309066, 80769312
17245, 0, 75708132, 80378244
17245, 0, 77056966, 80951796
17245, 0, 78130449, 80013276
17245, 0, 77683032, 79726428
17245, 0, 76169169, 78657516
17245, 0, 78185383, 79465716
17245, 0, 78687734, 80273952
17245, 0, 81729307, 81108216
17245, 0, 83394579, 80013276
17245, 0, 81474613, 79752528
17245, 0, 83490827, 80091432
17245, 0, 84412901, 79726428
15372599, 0, 85080508, 63615038
15148720, 14111251, 86504610, 47192178
15504615, 28246064, 87552160, 32643615
15440179, 43301584, 84528040, 17392544
15485927, 57831752, 84661672, 2161756
2230004, 72986214, 82992503, 0
257639, 73891895, 84595300, 0
257639, 74340118, 85841975, 0
257639, 75708210, 89111765, 0
257639, 75577407, 88093040, 0
257639, 74939676, 86589980, 0
257639, 75548025, 88264120, 0
257639, 77145391, 87623040, 0
257639, 77503934, 87152805, 0
257639, 77921241, 85236380, 0
257639, 77337849, 86832265, 0
257639, 77149757, 85884745, 0
257639, 76810330, 86939190, 0
257639, 77938882, 86383415, 0
257639, 78520799, 90593675, 0
257639, 79592062, 94568700, 0
257639, 79264376, 94248160, 0
257639, 79728706, 92844740, 0
257639, 79843343, 94283880, 0
257639, 80009428, 94312315, 0
257639, 80135806, 95508935, 0
257639, 81139455, 98116495, 0
257639, 81261408, 98379930, 0
257639, 81556762, 98956855, 0
257639, 80748580, 98394265, 0
257639, 80614827, 99733530, 0
103537, 59590424, 119399884, 0
114223, 40847680, 137218410, 0
400556, 24323819, 145161985, 0
262209, 7617846, 164356340, 0
329789, 0, 182345432, 0
329789, 0, 179660428, 0
329789, 0, 176637996, 0
17904225, 0, 146986192, 0
1534585, 0, 166970328, 0
293311, 0, 170054538, 0
17080375, 0, 147486348, 0
680415, 0, 167689591, 0
271083, 0, 167826120, 0
1718590, 0, 149902560, 15208333
33047085, 0, 124903640, 0
48583092, 0, 107994195, 0
64078452, 0, 94909080, 0
79869864, 0, 76325158, 0
95135436, 0, 58518026, 0
110392997, 0, 41869586, 0
125563571, 0, 28491078, 0
140754030, 0, 13337964, 0
154675842, 0, 0, 0
154675842, 0, 0, 0
154675842, 0, 0, 0
139500292, 0, 15175550, 0
154333740, 0, 0, 0
154333740, 0, 0, 0
123966084, 15328932, 15038724, 0
93399274, 30569400, 30564220, 0
62887066, 46199304, 46176900, 0
33204094, 61474684, 63366160, 0
1675342, 77559748, 75867408, 0
371430, 78234720, 74896593, 0
371430, 77611560, 73099167, 0
371430, 76883820, 75839592, 0
371430, 77907480, 75162858, 0
371430, 78104700, 75917367, 0
371430, 78423000, 76111530, 0
371430, 79016280, 77004570, 0
371430, 78500760, 76782774, 0
371430, 79990620, 78175221, 0
371430, 81721140, 78091956, 0
371430, 82614840, 77836854, 0
371430, 83701260, 79966974, 0
371430, 84884820, 82258134, 0
371430, 85031280, 84976416, 0
371430, 84905700, 84748947, 0
371430, 84807120, 85708599, 0
371430, 84772740, 85137273, 0
371430, 87056160, 86729373, 0
371430, 87331140, 87900024, 0
371430, 87275820, 87605943, 0
371430, 86530140, 86673924, 0
371430, 88774740, 89564226, 0
371430, 91101480, 93147915, 0
371430, 91932360, 93120099, 0
371430, 93458160, 92526447, 0
371430, 92951580, 89996838, 0
371430, 95251440, 92781732, 0
371430, 92669100, 92631855, 0
371430, 92054940, 94074261, 0
371430, 94667160, 95832891, 0
371430, 95584680, 96248850, 0
371430, 96345360, 94540362, 0
371430, 97247940, 96725931, 0
371430, 100986960, 103272024, 0
371430, 100994400, 103144473, 0
371430, 99901980, 101397006, 0
371430, 100812120, 102462066, 0
371430, 101503980, 102678372, 0
371430, 103826340, 103737942, 0
371430, 105653940, 105374511, 0
371430, 105087600, 103982064, 0
371430, 106289040, 104220696, 0
371430, 108441000, 103283187, 0
371430, 110852940, 106395285, 0
371430, 109530420, 103349616, 0
371430, 103687320, 97341726, 0
813142, 99223560, 71686615, 19610488
21833815, 75565152, 47543220, 36388125
4180691, 97067272, 34519673, 55278146
23074280, 76714032, 15106440, 71745942
38035602, 58025102, 0, 88617672
37995696, 41032134, 0, 106883595
37809003, 23381730, 0, 123809250
37927504, 6461180, 0, 143719344
27036925, 0, 0, 159735872
1035807, 18539752, 0, 166637174
36110416, 0, 0, 144240060
36207990, 16776360, 0, 127759786
18138123, 34483740, 18028593, 113032488
17363976, 52079790, 18994406, 95519034
17253228, 69041200, 18781056, 78397952
17081086, 84873100, 18434766, 60008850
16766885, 102240720, 18532652, 43009506
17977068, 120042957, 19681445, 27390451
162348, 140736288, 20153595, 27711255
162348, 140659579, 20615140, 27695217
162348, 141358097, 20605585, 27879687
17567106, 137576288, 20004005, 9945576
148646, 155024294, 20250160, 10053488
148646, 153849405, 20353060, 10272236
148646, 152942762, 20200285, 10298484
595967, 130012506, 37452531, 10030152
171519, 114041984, 54359424, 10132236
389169, 97851858, 71054336, 10146820
389169, 99631588, 72641408, 10359728
389169, 100642760, 75241088, 10517228
389169, 101226414, 77138560, 10668888
389169, 102686854, 77196800, 10677636
389169, 101227864, 77049344, 10490976
389169, 101486428, 77538304, 10534724
389169, 99890152, 76859264, 10383064
326360, 81915744, 92730637, 10272236
259114, 64863188, 109910004, 10315984
46297978, 44181882, 83508318, 0
79700608, 27490071, 65158500, 0
112564918, 11013114, 45683440, 0
140812148, 0, 30998652, 0
157541360, 0, 14030952, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
171152230, 0, 0, 0
139163350, 0, 16986200, 15002680
105587906, 0, 33620312, 31434915
72151397, 0, 50806909, 48183367
71636833, 0, 67166225, 30699270
38161261, 0, 84133449, 47644638
6176301, 0, 105086952, 64604640
280056, 0, 108490908, 62847870
280056, 0, 111502896, 64077570
280056, 0, 116740548, 64055640
280056, 0, 117953568, 63989790
280056, 0, 121367412, 62716110
16705704, 0, 117343056, 45170532
16575540, 0, 136125908, 28601426
45236, 0, 153122816, 29083054
45236, 0, 159557024, 30230816
45236, 0, 157380256, 29882384
45236, 0, 161776736, 29718416
45236, 0, 163345248, 29882384
45236, 0, 166343584, 29882384
45236, 0, 163088992, 29462230
45236, 0, 161595104, 29605702
45236, 0, 164913760, 29831144
18675614, 0, 157006784, 10350210
10498394, 17998928, 158137646, 0
9863401, 0, 177221594, 0
330857, 9066616, 184041560, 0
330857, 8957224, 184987585, 0
330857, 10747912, 192830705, 0
330857, 10715632, 201355990, 0
330857, 11058544, 191825035, 0
330857, 10888984, 195045865, 0
330857, 10820240, 202290165, 0
330857, 10840560, 203236190, 0
330857, 11001160, 206241745, 0
330857, 11127688, 209606355, 0
330857, 11442904, 208289030, 0
330857, 11817304, 215533725, 0
330857, 11582384, 216659080, 0
330857, 11853568, 221197235, 0
330857, 11683408, 223508380, 0
330857, 11536752, 218634870, 0
330857, 11616656, 221592630, 0
330857, 11421184, 219664635, 0
330857, 11655112, 225304445, 0
330857, 11616456, 227459565, 0
330857, 11482952, 223029245, 0
330857, 11576608, 227184250, 0
330857, 11558072, 224657830, 0
330857, 11507264, 219844360, 0
330857, 11528784, 222598300, 0
330857, 10958720, 213366360, 0
330857, 10948160, 212001240, 0
198557, 0, 227918415, 0
198557, 0, 234535590, 0
198557, 0, 235265575, 0
198557, 0, 234863025, 0
198557, 0, 237454285, 0
198557, 0, 234120590, 0
198557, 0, 233202195, 0
198557, 0, 232976020, 0
198557, 0, 238310015, 0
198557, 0, 233542080, 0
23321027, 0, 205349555, 0
810947, 0, 232416576, 0
23831567, 0, 203348810, 0
46416156, 0, 172273144, 0
46482661, 0, 149964675, 21357020
25271346, 21400155, 132410525, 42508320
47387251, 0, 113847723, 63475950
90512586, 0, 89949590, 41817740
91193746, 0, 69096258, 63762480
134248908, 0, 44630544, 41479780
176319467, 0, 22571517, 20548880
218224889, 0, 1050384, 0
219300373, 0, 0, 0
219300373, 0, 0, 0
219300373, 0, 0, 0
219300373, 0, 0, 0
219300373, 0, 0, 0
219300373, 0, 0, 0
219300373, 0, 0, 0
219300373, 0, 0, 0
197528773, 0, 21771600, 0
218657733, 0, 0, 0
218657733, 0, 0, 0
218657733, 0, 0, 0
218657733, 0, 0, 0
218657733, 0, 0, 0
218657733, 0, 0, 0
198439463, 0, 0, 20218270
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
217438173, 0, 0, 0
197587243, 0, 0, 19850930
177464483, 0, 0, 40245520
135211071, 0, 21586992, 61999260
93142209, 0, 43668956, 81989800
51053449, 0, 65896266, 103295400
8807369, 0, 88595716, 123028800
166153, 7554030, 89692845, 123028800
166153, 7623672, 87902265, 122587980
169221, 0, 95170720, 122058960
